-0.952019751,-2.025979757
-2.952411175,-3.897714376
-4.552982330,-5.251539230
-5.609311104,-6.126883984
-6.222389221,-6.538436890
-6.403042316,-6.609493256
-6.450886726,-6.635531902
-6.473486900,-6.634031773
-6.505334377,-6.677604198
-6.525900364,-6.689679146
-6.540543079,-6.687059402
-6.553494930,-6.714111328
-6.570617199,-6.683033943
-6.582568645,-6.736854553
-6.590898991,-6.745716572
-6.598795414,-6.732336521
-6.604283333,-6.731462955
-6.609770298,-6.739084721
-6.613770962,-6.756798744
-6.622392654,-6.774681091
-6.627895832,-6.768683434
-6.637056828,-6.777539253
-6.643651962,-6.782719135
-6.641005516,-6.770025253
-6.646398544,-6.769197941
-6.645117760,-6.773411751
-6.652323723,-6.791619301
-6.650867462,-6.779085636
-6.654261589,-6.792732716
-6.655825138,-6.789222717
-6.661942005,-6.789512157
-6.667557716,-6.797852993
-6.669458389,-6.802529812
-6.664406300,-6.797319889
-6.668081284,-6.815465450
-6.671011925,-6.798202991
-6.671935558,-6.795925140
-6.676217556,-6.827872276
-6.683505535,-6.813784122
-6.684855461,-6.810300350
-6.687281132,-6.780922413
-6.550982952,-6.796268940
-6.673756599,-6.823157787
-6.676575661,-6.795004368
-6.679889202,-6.798503399
-6.688965797,-6.817355156
-6.632421017,-6.809741020
-6.684920788,-6.826382160
-6.689896107,-6.813524246
-6.690181255,-6.791214943
-6.701900005,-6.819838047
-6.668587208,-6.821471214
-6.682902336,-6.815279961
-6.693063259,-6.823984623
-6.700517654,-6.828386784
-6.702015400,-6.827273369
-6.706069946,-6.830346107
-6.711992264,-6.827433586
-6.721431255,-6.821926117
-6.716234684,-6.828237057
-6.716127396,-6.837845325
-6.722426414,-6.832664967
-6.722128391,-6.819982052
-6.720132351,-6.837358475
-6.720456123,-6.829866886
-6.725653172,-6.839808941
-6.729418278,-6.842837811
-6.725619316,-6.855503082
-6.730151653,-6.848629475
-6.727733135,-6.837840080
-6.733191967,-6.857248783
-6.734594345,-6.850733757
-6.727311611,-6.837166786
-6.730806828,-6.842365742
-6.643853664,-6.799090862
-6.602979183,-6.783670902
-6.649098396,-6.814876080
-6.608315945,-6.753527164
-6.509549141,-6.758263111
-6.645017147,-6.749796391
-6.683321953,-6.833920956
-6.701952457,-6.674702168
-6.696231365,-6.823207855
-6.699495316,-6.796278477
-6.709336281,-6.823506832
-6.716279507,-6.826128960
-6.675994873,-6.811403751
-6.689158440,-6.803004742
-6.706177711,-6.810316563
-6.707667828,-6.814348698
-6.712760448,-6.822085857
-6.721247673,-6.822862625
-6.723497868,-6.827631950
-6.718484879,-6.819019794
-6.720711231,-6.840133667
-6.722631454,-6.834146976
-6.726702690,-6.842508793
-6.733461857,-6.844453812
-6.734225273,-6.835398674
-6.736928463,-6.832650185
-6.736165047,-6.846842289
-6.737516403,-6.844426155
-6.737834930,-6.844643593
-6.741734505,-6.846683025
-6.751626492,-6.845269203
-6.743736744,-6.843515396
-6.736157894,-6.845904827
-6.737290859,-6.837127686
-6.739780903,-6.833302021
-6.740754604,-6.846740723
-6.743185043,-6.844991207
-6.749400616,-6.841365337
-6.750535965,-6.850965977
-6.749461174,-6.848401070
-6.757082939,-6.835581779
-6.742525578,-6.831577778
-6.749867916,-6.842961311
-6.756177902,-6.843746662
-6.752321720,-6.828671932
-6.754395485,-6.836421013
-6.752694130,-6.842423439
-6.754740715,-6.829742432
-6.752088070,-6.832073689
-6.750343800,-6.839499474
-6.752655983,-6.840101242
-6.756374359,-6.850810051
-6.750561237,-6.833117485
-6.749351501,-6.837299824
-6.753464699,-6.839829922
-6.758450508,-6.858668327
-6.760061741,-6.825604916
-6.763393879,-6.839337826
-6.766863823,-6.849143028
-6.758923531,-6.844907761
-6.765729904,-6.847439289
-6.770335674,-6.853200436
-6.767790318,-6.851607800
-6.766876221,-6.852169991
-6.768710136,-6.842157364
-6.763202190,-6.837887287
-6.762395382,-6.848576546
-6.767535686,-6.829741001
-6.767430782,-6.849244595
-6.760652065,-6.827651501
-6.761780739,-6.824922562
-6.759519100,-6.835106373
-6.774854183,-6.848244667
-6.776174545,-6.859488964
-6.768701553,-6.834126472
-6.759880543,-6.837087154
-6.766537189,-6.849699497
-6.758238792,-6.833703995
-6.761202812,-6.828502178
-6.758504391,-6.840882778
-6.761434078,-6.835852146
-6.765003681,-6.841950417
-6.769819260,-6.841848850
-6.760299206,-6.823210716
-6.750964165,-6.833950043
-6.740350723,-6.839820862
-6.754401684,-6.841787338
-6.756121635,-6.837847710
-6.764663696,-6.836648464
-6.768319130,-6.840198040
-6.770293236,-6.834490299
-6.771806717,-6.842298031
-6.769585609,-6.822138786
-6.771011829,-6.844248772
-6.768056870,-6.837326050
-6.767015934,-6.837693214
-6.773007870,-6.854937553
-6.757296085,-6.812100410
-6.761025429,-6.842838287
-6.767037868,-6.844870567
-6.755387783,-6.834224224
-6.731264114,-6.840410233
-6.766295910,-6.856953144
-6.775759697,-6.850288391
-6.776362896,-6.846625328
-6.776913166,-6.839239120
-6.776250839,-6.852921009
-6.765752316,-6.848883152
-6.769348621,-6.855314255
-6.771625996,-6.829314232
-6.767351151,-6.846372604
-6.764997482,-6.841874123
-6.763662338,-6.840458870
-6.767987728,-6.841047764
-6.770437241,-6.847117424
-6.774065971,-6.841864109
-6.772173405,-6.824923992
-6.771944523,-6.835201263
-6.764123440,-6.843303204
-6.763349533,-6.859630108
-6.773388386,-6.845330238
-6.775288105,-6.842845917
-6.779578686,-6.849783421
-6.777137756,-6.845852852
-6.781272888,-6.839005947
-6.773846149,-6.822988510
-6.780780315,-6.837399006
-6.778550625,-6.833528519
-6.785968781,-6.844498158
-6.780789852,-6.828539371
-6.776253700,-6.826778889
-6.771443367,-6.836685658
-6.782076359,-6.834675789
-6.788314819,-6.842804909
-6.782972813,-6.842640400
-6.781998158,-6.836572170
-6.781881332,-6.841413498
-6.779428482,-6.837468147
-6.779171944,-6.825914383
-6.768413067,-6.814842701
-6.766205788,-6.831098557
-6.767278194,-6.844950676
-6.770231247,-6.846417427
-6.772265911,-6.827263832
-6.777947426,-6.837143898
-6.765910149,-6.831447124
-6.768160343,-6.830349445
-6.753377438,-6.804203510
-6.760437489,-6.814177513
-6.761096954,-6.817800999
-6.764635563,-6.812135696
-6.768231869,-6.832238197
-6.767683029,-6.806748390
-6.764483929,-6.821586609
-6.762880802,-6.829286098
-6.746232510,-6.808267593
-6.751290798,-6.820059776
-6.758414268,-6.835747242
-6.764145851,-6.831321239
-6.776327610,-6.856958866
-6.776786327,-6.841948986
-6.781620502,-6.842684269
-6.780313969,-6.844085693
-6.784502506,-6.848793507
-6.777873039,-6.843852997
-6.769824505,-6.828454971
-6.774974346,-6.821763515
-6.777228355,-6.843130112
-6.772922993,-6.828582287
-6.768394947,-6.829533577
-6.768196583,-6.829805851
-6.768281460,-6.841685772
-6.767164230,-6.836302280
-6.780068874,-6.856414318
-6.787061214,-6.842912197
-6.782462597,-6.840074539
-6.785603523,-6.844487667
-6.781734467,-6.851980209
-6.783366203,-6.844790936
-6.782690048,-6.844660759
-6.782956123,-6.826234341
-6.791511059,-6.825398445
-6.793039322,-6.835875988
-6.794009686,-6.840528011
-6.792607784,-6.862270355
-6.787539959,-6.847414970
-6.783270359,-6.846289635
-6.794489384,-6.828627110
-6.791048050,-6.835039139
-6.785811901,-6.842345238
-6.786969185,-6.833602428
-6.790819645,-6.837803841
-6.794523239,-6.833162308
-6.786350727,-6.842077255
-6.778542042,-6.830955505
-6.794007301,-6.831518650
-6.789838314,-6.842519283
-6.784150600,-6.833751202
-6.787503719,-6.837771416
-6.790349483,-6.846083164
-6.781091213,-6.833843708
-6.797111988,-6.845296860
-6.799662590,-6.856418610
-6.798171043,-6.838206768
-6.801906109,-6.843765259
-6.788915157,-6.843892097
-6.795248985,-6.842671871
-6.801526546,-6.854377747
-6.796683788,-6.855267048
-6.790273190,-6.844140053
-6.782054424,-6.840374947
-6.783801079,-6.834912777
-6.784866810,-6.845777988
-6.782613754,-6.846390247
-6.784571171,-6.838114738
-6.799815655,-6.844393253
-6.792731762,-6.837208748
-6.790176868,-6.830322742
-6.789670467,-6.840554714
-6.789042950,-6.833776474
-6.787556648,-6.834637642
-6.785226345,-6.827942848
-6.787324429,-6.817156792
-6.785139084,-6.832559109
-6.791750908,-6.828976631
-6.785005093,-6.815299511
-6.783596992,-6.811962128
-6.784266472,-6.810955048
-6.785578728,-6.824793816
-6.781985283,-6.816681862
-6.783757687,-6.834128857
-6.784294605,-6.830675125
-6.786298752,-6.832594395
-6.783751965,-6.826632500
-6.792798996,-6.828972340
-6.794254303,-6.833887577
-6.790207863,-6.828013897
-6.788595200,-6.786026955
-6.782604218,-6.835127354
-6.778006077,-6.821064949
-6.784963608,-6.830248833
-6.779827595,-6.836678505
-6.783041477,-6.825771332
-6.784684658,-6.831436634
-6.791282177,-6.840679646
-6.796568871,-6.832146645
-6.798511028,-6.853786945
-6.797258377,-6.844668865
-6.795059204,-6.838378906
-6.801064491,-6.832515240
-6.798805237,-6.792411327
-6.793426514,-6.837124348
-6.799900532,-6.847799301
-6.805157185,-6.843168259
-6.800543785,-6.820807457
-6.793950558,-6.826414585
-6.795613289,-6.826873779
-6.786313534,-6.752355576
-6.772020817,-6.822827816
-6.786608696,-6.831533432
-6.797648430,-6.830725670
-6.793094635,-6.835216045
-6.799421310,-6.834658623
-6.796037674,-6.839429379
-6.792194366,-6.833201885
-6.793624401,-6.827484608
-6.789622784,-6.829972744
-6.796076298,-6.830252647
-6.790311337,-6.823932648
-6.792085171,-6.819916725
-6.777520657,-6.784932137
-6.787819386,-6.817461014
-6.777824879,-6.772576809
-6.765707970,-6.807433605
-6.783298492,-6.810890198
-6.776779652,-6.810449123
-6.782073975,-6.815248966
-6.778213978,-6.821922779
-6.779706478,-6.807649136
-6.781781673,-6.809349060
-6.780852795,-6.833374023
-6.793399811,-6.843015671
-6.791947365,-6.829487324
-6.789167404,-6.824330807
-6.795839787,-6.834393978
-6.795376778,-6.839805603
-6.800844193,-6.831110954
-6.796180725,-6.836734295
-6.797204971,-6.827626228
-6.790361881,-6.818149567
-6.795766830,-6.831999779
-6.798169613,-6.833064556
-6.782251835,-6.831750870
-6.788841248,-6.827435017
-6.781276703,-6.825993061
-6.778377533,-6.780421734
-6.778900146,-6.818025589
-6.772007942,-6.819753647
-6.771774769,-6.816952229
-6.769541264,-6.824035168
-6.759389877,-6.812714100
-6.769382954,-6.820442677
-6.769931316,-6.821136475
-6.778265476,-6.825643063
-6.781141758,-6.815608501
-6.784581184,-6.814265251
-6.776577473,-6.826237679
-6.789047241,-6.814658642
-6.780816078,-6.824787617
-6.785226822,-6.814250469
-6.777714252,-6.811850548
-6.775660992,-6.809250832
-6.774444580,-6.816371441
-6.783451080,-6.819353580
-6.784061432,-6.822003841
-6.787633896,-6.824851036
-6.789758682,-6.809021473
-6.771854877,-6.814838886
-6.778769493,-6.827649593
-6.773231506,-6.831727505
-6.788453579,-6.828878880
-6.782758236,-6.819416523
-6.787284374,-6.817232609
-6.789656162,-6.836605549
-6.796905518,-6.821393967
-6.791388988,-6.824584484
-6.791232109,-6.829701900
-6.792485714,-6.808820248
-6.784254074,-6.832018852
-6.787370205,-6.824694633
-6.787266731,-6.810782909
-6.785286427,-6.826199532
-6.789791107,-6.812819481
-6.790193081,-6.823174953
-6.803707123,-6.829318523
-6.798694611,-6.810765266
-6.795412540,-6.822056770
-6.793547153,-6.823278904
-6.795314789,-6.810661316
-6.793148041,-6.823383331
-6.799556732,-6.827533722
-6.802831173,-6.817299843
-6.799632072,-6.815716267
-6.803140163,-6.829006672
-6.781389236,-6.711310387
-6.656141758,-6.730753422
-6.650662899,-6.682850838
-6.644441128,-6.710695267
-6.667090416,-6.738450527
-6.716092110,-6.782819271
-6.722385883,-6.774589539
-6.747705460,-6.786301613
-6.754167557,-6.804724693
-6.768645763,-6.808125019
-6.773176670,-6.810792923
-6.764109612,-6.803225040
-6.765214920,-6.806365967
-6.769028664,-6.816973209
-6.782631874,-6.832504749
-6.784319878,-6.810154438
-6.786483288,-6.824189663
-6.791943073,-6.817850590
-6.797400951,-6.828232288
-6.802539349,-6.821905136
-6.802091599,-6.829007149
-6.801146507,-6.827558041
-6.799626827,-6.824686527
-6.799539566,-6.824911118
-6.801164627,-6.815450668
-6.806229591,-6.825780392
-6.795672417,-6.831193447
-6.799665928,-6.821965694
-6.801137924,-6.841414928
-6.799819946,-6.842736244
-6.805382252,-6.838509083
-6.804780483,-6.835645199
-6.795218945,-6.835571766
-6.807248116,-6.834716320
-6.805372238,-6.832409859
-6.799834251,-6.830008984
-6.800158024,-6.785735607
-6.798449039,-6.837317944
-6.793905735,-6.833401203
-6.799507141,-6.827394009
-6.799661160,-6.833102703
-6.800843239,-6.824818134
-6.803390980,-6.831695080
-6.800955296,-6.824820995
-6.803835869,-6.832003593
-6.793398380,-6.829048157
-6.799462318,-6.839317322
-6.804444790,-6.829178810
-6.807013988,-6.811896324
-6.802300930,-6.829832554
-6.806878090,-6.827960968
-6.806471825,-6.840478897
-6.806181908,-6.835514069
-6.809941769,-6.833768368
-6.805237770,-6.821902275
-6.797077179,-6.831577778
-6.790650845,-6.818582058
-6.801410198,-6.834479332
-6.792962074,-6.813499928
-6.801119328,-6.825815201
-6.811554432,-6.840329647
-6.814154148,-6.826991558
-6.809809208,-6.830215454
-6.799914360,-6.833358765
-6.804697037,-6.830011368
-6.801295757,-6.831393242
-6.800990582,-6.823152065
-6.797549725,-6.822787285
-6.794395447,-6.833259583
-6.789644718,-6.811897755
-6.786716938,-6.818687439
-6.795894623,-6.813007355
-6.794120312,-6.829962730
-6.796113014,-6.824979305
-6.791742325,-6.834794521
-6.788381577,-6.819476604
-6.791635990,-6.814764023
-6.796826839,-6.832765102
-6.797137260,-6.832534313
-6.802789211,-6.827103615
-6.798484802,-6.811718464
-6.784898281,-6.816039085
-6.790907383,-6.823070526
-6.792159557,-6.820686817
-6.783154011,-6.816613197
-6.793063164,-6.823527336
-6.789840221,-6.814619064
-6.791565418,-6.804068565
-6.794065952,-6.815876484
-6.792498589,-6.823059559
-6.792325974,-6.833407402
-6.793811798,-6.804961205
-6.787012577,-6.820187569
-6.783058643,-6.810041904
-6.784967899,-6.802210331
-6.772641659,-6.772793770
-6.762334347,-6.799608707
-6.774825096,-6.809720993
-6.779921055,-6.817427635
-6.780998707,-6.807533264
-6.781904221,-6.806330681
-6.773762703,-6.807843685
-6.787762165,-6.790772915
-6.785870075,-6.801778316
-6.791818619,-6.823058605
-6.789076328,-6.815913200
-6.782005310,-6.801188469
-6.794304848,-6.809844971
-6.780804157,-6.805296421
-6.778955460,-6.814011574
-6.785887241,-6.814598560
-6.784278870,-6.804175854
-6.782194138,-6.814928532
-6.789825916,-6.802254200
-6.793663025,-6.815826893
-6.792262554,-6.805137634
-6.793826103,-6.801974773
-6.802779675,-6.810924053
-6.798411846,-6.820659637
-6.792765141,-6.825725079
-6.789893150,-6.827483177
-6.785868645,-6.798178196
-6.791126251,-6.825931549
-6.789125919,-6.836759567
-6.793629169,-6.817642212
-6.786605358,-6.828910828
-6.789885044,-6.825295925
-6.783200741,-6.825151443
-6.784778595,-6.817284584
-6.786647320,-6.823277950
-6.788637161,-6.829310417
-6.784615040,-6.809086323
-6.788063049,-6.817851543
-6.796360016,-6.826323986
-6.794456482,-6.830819130
-6.793086529,-6.821535110
-6.785017014,-6.819556236
-6.796243191,-6.819120407
-6.791997910,-6.808986187
-6.771511078,-6.808968544
-6.785391808,-6.821640968
-6.784905434,-6.812625885
-6.792581558,-6.820644855
-6.798159122,-6.807197571
-6.791514874,-6.777672291
-6.787232399,-6.815904140
-6.798818111,-6.828189850
-6.802421570,-6.812702179
-6.796117306,-6.812630177
-6.794368744,-6.815035820
-6.795129299,-6.806500435
-6.798361301,-6.815634251
-6.797904491,-6.819813728
-6.794968128,-6.820752621
-6.799031734,-6.804589272
-6.793489456,-6.824740410
-6.791163921,-6.812314987
-6.803555012,-6.817126274
-6.805613518,-6.815529823
-6.798384666,-6.815157890
-6.799208641,-6.810978889
-6.801137924,-6.814906597
-6.801794529,-6.803195953
-6.798373699,-6.808337212
-6.788016796,-6.818061352
-6.779066563,-6.808043957
-6.793971539,-6.798005581
-6.789235115,-6.824114799
-6.785191059,-6.811792374
-6.780846119,-6.787027836
-6.778505325,-6.806154728
-6.788783550,-6.822575092
-6.784997940,-6.825185776
-6.786977768,-6.827856064
-6.775619030,-6.814425468
-6.779805183,-6.816759586
-6.781810284,-6.806247711
-6.782958984,-6.812401295
-6.789350033,-6.814647198
-6.788425446,-6.810764790
-6.791755199,-6.824018002
-6.798640251,-6.820612907
-6.803081036,-6.825509548
-6.799131393,-6.818522453
-6.797353745,-6.819101810
-6.792034149,-6.822776794
-6.798572540,-6.825028896
-6.799523830,-6.820393562
-6.801697254,-6.816893101
-6.801818371,-6.817036629
-6.796541214,-6.814050198
-6.798495293,-6.823285103
-6.793746471,-6.808024406
-6.787412643,-6.805791378
-6.783110619,-6.789252281
-6.772808552,-6.809324741
-6.784540653,-6.818412781
-6.781055927,-6.811115265
-6.774942875,-6.813023090
-6.786310673,-6.812769890
-6.795970440,-6.816961288
-6.793817997,-6.762946129
-6.795205116,-6.812193871
-6.789251804,-6.806908131
-6.783935547,-6.800725937
-6.780479908,-6.795482159
-6.784224510,-6.793689728
-6.777860165,-6.804127216
-6.782406330,-6.806606770
-6.779512882,-6.809544563
-6.786803722,-6.801273823
-6.780910492,-6.812419891
-6.780481339,-6.805702209
-6.779633522,-6.809059620
-6.782876492,-6.807447910
-6.786757469,-6.803240299
-6.787416935,-6.800062180
-6.785721779,-6.792961597
-6.792800426,-6.813666821
-6.792195797,-6.800001144
-6.791094303,-6.796335220
-6.795189857,-6.804143429
-6.800997734,-6.813816547
-6.803061485,-6.813643456
-6.795620441,-6.813783646
-6.787968159,-6.812603474
-6.795883179,-6.819144249
-6.793873310,-6.802822590
-6.788399220,-6.811878681
-6.788625717,-6.808632374
-6.790691376,-6.800749779
-6.773983479,-6.804210186
-6.774624348,-6.793679237
-6.781417370,-6.798013210
-6.771440506,-6.799235344
-6.778612614,-6.798140049
-6.788475037,-6.806740284
-6.792865276,-6.805768967
-6.790036201,-6.805775166
-6.797577858,-6.801779747
-6.793985844,-6.808481693
-6.790388584,-6.804400444
-6.797759056,-6.811546326
-6.790920258,-6.728208065
-6.774785995,-6.810396194
-6.791906357,-6.818171024
-6.788163185,-6.821528912
-6.793004036,-6.808987617
-6.799293995,-6.815614700
-6.808825493,-6.808248043
-6.796341419,-6.813335896
-6.797336578,-6.807532787
-6.797988892,-6.801726341
-6.802401543,-6.803275108
-6.810645103,-6.801961899
-6.809270382,-6.801052570
-6.810752869,-6.810528755
-6.803242207,-6.794437885
-6.807541847,-6.798367977
-6.811674595,-6.820885181
-6.811484337,-6.815639496
-6.810775280,-6.818882465
-6.806615829,-6.813714981
-6.811059952,-6.822834969
-6.815648556,-6.829545021
-6.815672398,-6.829696178
-6.817748070,-6.816828728
-6.814861774,-6.811894894
-6.808655262,-6.818623543
-6.808503628,-6.806138515
-6.813437462,-6.831447124
-6.809850693,-6.819561958
-6.803542137,-6.810974121
-6.818550587,-6.814947128
-6.815861702,-6.815010548
-6.816135883,-6.820768356
-6.823104382,-6.828566074
-6.823923111,-6.819993019
-6.820473671,-6.827489853
-6.816095829,-6.817268372
-6.817856789,-6.820891857
-6.821785450,-6.818143845
-6.822504520,-6.818723202
-6.818541527,-6.811369419
-6.812618256,-6.805390835
-6.815898418,-6.819541454
-6.809797287,-6.816128254
-6.802131176,-6.813186646
-6.805604935,-6.818843365
-6.800709724,-6.797111511
-6.800904751,-6.812528610
-6.806351662,-6.812270641
-6.799614906,-6.808263302
-6.778568268,-6.801508427
-6.792416096,-6.811814785
-6.799007416,-6.811370850
-6.797871113,-6.817726612
-6.800021172,-6.814002037
-6.805315971,-6.811492920
-6.801972389,-6.803722858
-6.805044174,-6.819667339
-6.802483559,-6.808718681
-6.800930977,-6.805012226
-6.807040215,-6.810664177
-6.802733421,-6.804516315
-6.796604156,-6.815104008
-6.808864594,-6.814936638
-6.809305191,-6.819392204
-6.809105873,-6.806323051
-6.804483891,-6.818175793
-6.806295872,-6.816168785
-6.802142620,-6.821806431
-6.804906845,-6.818460941
-6.810498714,-6.831708908
-6.817761898,-6.828686237
-6.811988831,-6.822777271
-6.806631088,-6.819534779
-6.803233624,-6.805961132
-6.798446655,-6.820689678
-6.793994427,-6.812912941
-6.789220810,-6.805369377
-6.795002937,-6.793872833
-6.791912556,-6.805323124
-6.797851562,-6.803994179
-6.791080475,-6.813925266
-6.782902718,-6.796003819
-6.778612137,-6.791531563
-6.781289577,-6.805374622
-6.787186146,-6.803553104
-6.784715652,-6.807978630
-6.781977177,-6.811435699
-6.785130978,-6.807714462
-6.782716274,-6.802138805
-6.788806915,-6.796409607
-6.777255058,-6.804674149
-6.773624420,-6.801186562
-6.776480675,-6.785673141
-6.778444767,-6.797326088
-6.776186466,-6.792654514
-6.774680614,-6.802982807
-6.773002148,-6.805634499
-6.783827782,-6.799358845
-6.788599491,-6.796218395
-6.778492451,-6.800911427
-6.784501076,-6.807268620
-6.783928871,-6.786860466
-6.785487175,-6.803785324
-6.786825657,-6.819217205
-6.795092106,-6.816297531
-6.789455414,-6.808424473
-6.789575577,-6.800917625
-6.793453217,-6.813905239
-6.799372196,-6.817666531
-6.800340652,-6.815099239
-6.799239159,-6.812510014
-6.794352055,-6.819751263
-6.792147636,-6.806107044
-6.799972057,-6.800558567
-6.804274559,-6.813285828
-6.805751324,-6.807857513
-6.806633949,-6.813826084
-6.811001301,-6.813925743
-6.810739040,-6.797670841
-6.806428432,-6.805248260
-6.801387787,-6.809060097
-6.805432320,-6.813877583
-6.807705402,-6.801407337
-6.808853149,-6.815308571
-6.802545071,-6.800619125
-6.803826332,-6.813019276
-6.800613880,-6.792623997
-6.801232815,-6.815174103
-6.809226990,-6.818005085
-6.810929775,-6.821194649
-6.806334972,-6.808998585
-6.803986073,-6.814542770
-6.800049782,-6.813757896
-6.799368382,-6.808484554
-6.801254272,-6.783941269
-6.802709579,-6.807041645
-6.805826664,-6.801200867
-6.806020260,-6.808901787
